web-scraper-order;Pages;pages;web-scraper-start-url;vetements_links;vetements_links-href;types_habits;prix;adresse;image_lien-src
1707809784-423;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/tenue-traditionnelle-2112761;Tenue traditionnelle;Prix sur demande;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_2112761_uploaded_image1_1589472281.15.jpeg
1707809793-424;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robes-2112935;Robes;12 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4273754_uploaded_image1_1687981649.jpg
1707809799-425;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/polo-pour-enfants-2120830;Polo pour enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4394815_uploaded_image1_1695942580.jpg
1707809806-426;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfants-2120840;Pantalon pour enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2136743_uploaded_image1_1589868445.jpg
1707809812-427;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2120842;Vêtements enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809817-428;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2121705;Vêtements enfants;5 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809824-429;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2121709;Vêtements pour enfants;5 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809830-430;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2121710;Vêtements enfant;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809836-431;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2121714;Vêtements enfant;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809842-432;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robes-2122740;Robes;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4153017_uploaded_image1_1680040477.jpg
1707809850-433;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/t-shirts-100-coton-2124862;T-shirts 100% coton;5 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2124862_uploaded_image1_1589655764.jpg
1707809861-434;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2125892;Vêtements enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809867-435;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/t-shirt-short-2125943;T-Shirt - Short;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2125943_uploaded_image1_1589677839.jpg
1707809873-436;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2125947;Vêtements enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809878-437;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2125948;Vêtements enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809884-438;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2125951;Vêtements pour enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809891-439;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2125952;Vêtements pour enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809896-440;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2126522;Vêtements pour enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809905-441;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2126529;Vêtements  enfant;5 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809912-442;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2126532;Vêtements enfants;5 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809918-443;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2126541;Vêtements enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707809923-444;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-culotte-2126589;Ensemble culotte;5 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2196450_uploaded_image1_1590795691.jpg
1707809930-445;16;16;https://sn.coinafrique.com/categorie/vetements-enfants?page=16;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-2133033;Robe enfants;10 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3758410_uploaded_image1_1656180793.jpg
1707808822-278;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/chemises-enfant-1393714;Chemises enfant;Prix sur demande;Guédiawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_1393714_uploaded_image1_1577386562.31.png
1707808830-279;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-pour-enfant-1397293;Vêtement pour enfant;Prix sur demande;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4511886_uploaded_image1_1703350307.jpg
1707808835-280;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/friperie-de-luxe-1398921;Friperie de luxe;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_1398921_uploaded_image1_1577493358.67.png
1707808841-281;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/friperie-1398928;Friperie;Prix sur demande;Rufisque, Sénégal;https://images.coinafrique.com/thumb_1398928_uploaded_image1_1577494239.75.png
1707808846-282;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/blousons-garcon-fille-1410978;Blousons garçon - fille;15 000 CFA;M'bour, Sénégal;https://images.coinafrique.com/thumb_1410978_uploaded_image1_1577742016.76.png
1707808855-283;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1441047;Vêtements Enfants;Prix sur demande;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg
1707808861-284;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/habit-enfant-1441221;Habit enfant;Prix sur demande;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4370442_uploaded_image1_1694291640.jpg
1707808867-285;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1442052;Vêtements enfant;Prix sur demande;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg
1707808872-286;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/jackets-enfant-1456400;Jackets enfant;Prix sur demande;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_1456400_uploaded_image1_1578631459.49.png
1707808879-287;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-1468327;Ensemble enfants;Prix sur demande;Dakar-Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg
1707808885-288;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-pour-enfant-1468335;Ensembles pour enfant;Prix sur demande;Dakar-Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg
1707808896-289;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-garcons-1468493;Ensemble  enfants garçons;Prix sur demande;Dakar-Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_1468493_uploaded_image1_1578838195.79.png
1707808902-290;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-garcon-1468501;Vêtements Garçon;Prix sur demande;Dakar-Plateau, Dakar, Sénégal;
1707808908-291;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-fille-1468508;Ensemble Fille;Prix sur demande;Dakar-Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_1468508_uploaded_image1_1578838451.05.png
1707808913-292;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-bebe-1491193;Vêtements pour bébé;400 CFA;Yoff, Dakar, Sénégal;
1707808919-293;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/robes-fillettes-1514274;Robes fillettes;12 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_1514274_uploaded_image1_1579604622.01.png
1707808928-294;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1514342;Ensemble enfant;6 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4307424_uploaded_image1_1690281279.jpg
1707808935-295;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/complet-enfant-1514365;Complet enfant;6 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1514365_uploaded_image1_1579605771.41.png
1707808940-296;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/couverture-bebe-1514395;Couverture bébé;5 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;
1707808945-297;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1526621;Vêtement enfant;7 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg
1707808954-298;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/lacoste-enfant-1543886;Lacoste enfant;4 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_1543946_uploaded_image1_1580077992.21.png
1707808960-299;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/lacoste-2-6-ans-1543891;Lacoste 2-6 ans;4 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_1543948_uploaded_image1_1580078044.42.png
1707808965-300;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/polo-lacoste-2-6-ans-1543894;Polo Lacoste 2-6 ans;4 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_1543948_uploaded_image1_1580078044.42.png
1707808970-301;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/polo-lacoste-2-6-ans-1543944;Polo Lacoste 2-6 ans;4 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_1543948_uploaded_image1_1580078044.42.png
1707808975-302;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/lacoste-enfant-1543946;Lacoste enfant;4 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_1543946_uploaded_image1_1580077992.21.png
1707808983-303;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/polo-lacoste-1543948;Polo Lacoste;4 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_1543948_uploaded_image1_1580078044.42.png
1707808989-304;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-6-a-14-ans-1544373;Ensemble enfant 6 à 14 ans;10 000 CFA;Dakar, Sénégal;
1707808994-305;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/tenue-de-bapteme-11-pieces-1552044;Tenue de baptême  / 11 piéces;12 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_1552044_uploaded_image1_1580207298.82.png
1707808999-306;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1559422;Vêtements bébé;2 000 CFA;Gueule Tapée-Fass-Colobane, Dakar, Sénégal;
1707809003-307;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1559425;Vêtements bébé;2 000 CFA;Gueule Tapée-Fass-Colobane, Dakar, Sénégal;
1707809012-308;17;17;https://sn.coinafrique.com/categorie/vetements-enfants?page=17;favorite_border4années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-10-pieces-1559487;Vêtements bébé - 10 pièces;12 000 CFA;Gueule Tapée-Fass-Colobane, Dakar, Sénégal;
